"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Pakistan","5","5","5","5","5","5","Source","renewable ressources","state of forest reccources","Asia"
"2","Pakistan","68.3365","68.3365","69.8755","69.8755","69.8755","69.8755","Source","renewable ressources","Proportion of fish stocks not overexploited","Asia"
"3","Pakistan","5","5","5","5","5","5","Source","renewable ressources","Surfacewater Stress","Asia"
"4","Pakistan","5","5","5","5","5","5","Source","renewable ressources","Groundwater stress","Asia"
"5","Pakistan","5","5","5","5","5","5","Source","non-renewables ressources","area with tolerable erosion","Asia"
"6","Pakistan","96.5731695","93.698999125","91.6352975","92.79498625","92.3992685","92.1552515","Sink","global System","CO2 emissions [tonnes per capita]","Asia"
"7","Pakistan","13.6164991242527","8.11851480451387","12.0401539696423","19.1443870106101","11.2156699185859","28.1410370342654","Sink","global System","Consumption of HCFC in ODP per capita","Asia"
"8","Pakistan","85.28624","85.2973183333333","85.3207641666667","85.3214725","85.3354408333333","85.2771733333333","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia"
"9","Pakistan","78.226","78.264","78.1595","78.055","77.7415","71.899","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Asia"
"10","Pakistan","5","5","5","5","5","5","Human health and welfare","human health","Concentrations of PM2.5","Asia"
"11","Pakistan","39.391444","39.232015","39.069603","38.9053005","38.9758","39.0469265","Human health and welfare","human health","Drinking water contamination","Asia"
"12","Pakistan","9.61370266827434","9.61370266827434","9.66737878575318","9.66737878575318","9.66737878575318","9.66737878575318","Source","renewable ressources","renewable ressources","Asia"
"13","Pakistan","5","5","5","5","5","5","Source","non-renewable ressources","non-renewable ressources","Asia"
"14","Pakistan","6.93314599163841","6.93314599163841","6.95247394304832","6.95247394304832","6.95247394304832","6.95247394304832","Source","Source","Source","Asia"
"15","Pakistan","36.2627698600515","27.5807308018559","33.2160065473557","42.1485839550304","32.1919197348464","50.9248892523444","Sink","global System","global System","Asia"
"16","Pakistan",NA,NA,NA,NA,NA,NA,"Sink","critical ecosystems","critical ecosystems","Asia"
"17","Pakistan","36.2627698600515","27.5807308018559","33.2160065473557","42.1485839550304","32.1919197348464","50.9248892523444","Sink","Sink","Sink","Asia"
"18","Pakistan","81.6798715121418","81.7050140569108","81.6616695083109","81.6073987821417","81.4500164121812","78.3028957669723","Life support","ecosystem health","ecosystem health","Asia"
"19","Pakistan","81.6798715121418","81.7050140569108","81.6616695083109","81.6073987821417","81.4500164121812","78.3028957669723","Life support","Life support","Life support","Asia"
"20","Pakistan","14.0341447904744","14.0057157974878","13.976695424885","13.9472758092754","13.9599068764802","13.9726387092775","Human health and welfare","human health","human health","Asia"
"21","Pakistan",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Asia"
"22","Pakistan","14.0341447904744","14.0057157974878","13.976695424885","13.9472758092754","13.9599068764802","13.9726387092775","Human health and welfare","Human health and welfare","Human health and welfare","Asia"
"23","Pakistan","23.1698423832406","21.6283073890227","22.6583032936835","24.0317457509955","22.4602706799671","24.9477526212617","11","SESI","SESI","Asia"
