"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Paraguay","5","5","5","5","5","5","Source","renewable ressources","state of forest reccources","America"
"2","Paraguay","100","100","100","100","100","100","Source","renewable ressources","Surfacewater Stress","America"
"3","Paraguay","100","100","100","100","100","100","Source","renewable ressources","Groundwater stress","America"
"4","Paraguay","92.99375","92.99375","92.99375","92.99375","92.99375","92.99375","Source","non-renewables ressources","area with tolerable erosion","America"
"5","Paraguay","5","5","5","5","5","5","Sink","global System","CO2 emissions [tonnes per capita]","America"
"6","Paraguay","6.23709422379313","24.1455058444176","25.3826000682107","23.7331411031532","14.4843890490807","11.4550810648088","Sink","global System","Consumption of HCFC in ODP per capita","America"
"7","Paraguay",NA,NA,NA,NA,NA,"72.4025","Sink","critical ecosystems","Proportion of surface water in good chemical status","America"
"8","Paraguay",NA,NA,NA,NA,NA,"5","Sink","critical ecosystems","Proportion of ground water in good chemical status","America"
"9","Paraguay","56.2134208333333","55.8918375","55.5311683333333","55.1861533333333","54.8050983333333","54.4328833333333","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America"
"10","Paraguay","74.6666666666667","73.8116666666667","64.0266666666667","77.485","76.8516666666667","76.8516666666667","Human health and welfare","human health","Concentrations of PM2.5","America"
"11","Paraguay","64.119792","64.8458105","65.565559","65.7580005","65.8179835","65.880009","Human health and welfare","human health","Drinking water contamination","America"
"12","Paraguay","36.8403149864039","36.8403149864039","36.8403149864039","36.8403149864039","36.8403149864039","36.8403149864039","Source","renewable ressources","renewable ressources","America"
"13","Paraguay","92.99375","92.99375","92.99375","92.99375","92.99375","92.99375","Source","non-renewable ressources","non-renewable ressources","America"
"14","Paraguay","58.53135093065","58.53135093065","58.53135093065","58.53135093065","58.53135093065","58.53135093065","Source","Source","Source","America"
"15","Paraguay","5.58439532259005","10.9876079845473","11.265567022616","10.8933789760462","8.51010841560808","7.56805162006999","Sink","global System","global System","America"
"16","Paraguay",NA,NA,NA,NA,NA,"19.0266260803118","Sink","critical ecosystems","critical ecosystems","America"
"17","Paraguay","5.58439532259005","10.9876079845473","11.265567022616","10.8933789760462","8.51010841560808","11.9997703449512","Sink","Sink","Sink","America"
"18","Paraguay","56.2134208333333","55.8918375","55.5311683333333","55.1861533333333","54.8050983333333","54.4328833333333","Life support","ecosystem health","ecosystem health","America"
"19","Paraguay","56.2134208333333","55.8918375","55.5311683333333","55.1861533333333","54.8050983333333","54.4328833333333","Life support","Life support","Life support","America"
"20","Paraguay","69.1925656122101","69.1836494365239","64.791544131211","71.3810806078368","71.1211763725416","71.1546800404935","Human health and welfare","human health","human health","America"
"21","Paraguay",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","America"
"22","Paraguay","69.1925656122101","69.1836494365239","64.791544131211","71.3810806078368","71.1211763725416","71.1546800404935","Human health and welfare","Human health and welfare","Human health and welfare","America"
"23","Paraguay","33.5788669689503","39.7110060564088","39.2463421919732","39.8099012755273","37.3280998698505","40.612205311554","11","SESI","SESI","America"
