"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Guinea","25.45673","21.9583233333333","18.4598533333334","14.9613833333333","11.4629766666667","7.96450666666667","Source","renewable ressources","state of forest reccources","America"
"2","Guinea","59.283","59.283","59.283","59.283","59.283","59.283","Source","renewable ressources","Proportion of fish stocks not overexploited","America"
"3","Guinea","100","100","100","100","100","100","Source","renewable ressources","Surfacewater Stress","America"
"4","Guinea","100","100","100","100","100","100","Source","renewable ressources","Groundwater stress","America"
"5","Guinea","50.8375","50.8375","50.8375","50.8375","50.8375","50.8375","Source","non-renewables ressources","area with tolerable erosion","America"
"6","Guinea","100","100","99.375581625","98.721482875","97.92469175","97.641233125","Sink","global System","CO2 emissions [tonnes per capita]","America"
"7","Guinea","73.8848742823203","78.3518115224708","88.5082161948129","90.1069095228668","91.3764601069095","89.8911257189811","Sink","global System","Consumption of HCFC in ODP per capita","America"
"8","Guinea","81.855","81.855","81.855","81.855","81.855",NA,"Sink","critical ecosystems","Proportion of ground water in good chemical status","America"
"9","Guinea","43.6749716666667","43.2954041666667","42.9118841666667","42.5242416666667","42.1315133333333","41.7940491666667","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America"
"10","Guinea","78.91","78.948","79.119","75.5185","74.5305","74.3405","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America"
"11","Guinea","5","5","5","5","5","5","Human health and welfare","human health","Concentrations of PM2.5","America"
"12","Guinea","5","5","5","5","5","5","Human health and welfare","landscape and amenity","status of world heritage sites","America"
"13","Guinea","62.3280008566007","60.0665014194663","57.5161231281643","54.572704982642","51.0571883731647","46.6146323463376","Source","renewable ressources","renewable ressources","America"
"14","Guinea","50.8375","50.8375","50.8375","50.8375","50.8375","50.8375","Source","non-renewable ressources","non-renewable ressources","America"
"15","Guinea","56.2903166055001","55.2596667191553","54.0738005833514","52.6720029005454","50.9472257725655","48.6802975741412","Source","Source","Source","America"
"16","Guinea","85.9563111599842","88.5165586331003","93.7846227424879","94.3158932809358","94.5939305091785","93.6860734698371","Sink","global System","global System","America"
"17","Guinea","81.855","81.855","81.855","81.855","81.855",NA,"Sink","critical ecosystems","critical ecosystems","America"
"18","Guinea","83.880592809067","85.120637373744","87.617009162527","87.8648248419753","87.9942394809388","93.6860734698371","Sink","Sink","Sink","America"
"19","Guinea","58.7059793736266","58.4643957306496","58.2678759127403","56.6689239734104","56.0364413082237","55.7403849293722","Life support","ecosystem health","ecosystem health","America"
"20","Guinea","58.7059793736266","58.4643957306496","58.2678759127403","56.6689239734104","56.0364413082237","55.7403849293722","Life support","Life support","Life support","America"
"21","Guinea","5","5","5","5","5","5","Human health and welfare","human health","human health","America"
"22","Guinea","5","5","5","5","5","5","Human health and welfare","landscape and amenity","landscape and amenitys","America"
"23","Guinea","5","5","5","5","5","5","Human health and welfare","Human health and welfare","Human health and welfare","America"
"24","Guinea","34.3112769323577","34.2433424848942","34.2762757154699","33.8397746954925","33.4775628013975","33.5770128888507","12","SESI layer","SESI layer","America"
