"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent"
"1","Eswatini","100","100","100","100","100","100","Source","renewable ressources","state of forest reccources","Africa"
"2","Eswatini","71.576","71.576","71.576","71.576","71.576","71.576","Source","renewable ressources","Surfacewater Stress","Africa"
"3","Eswatini",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Africa"
"4","Eswatini","21.3875","21.3875","21.3875","21.3875","21.3875","21.3875","Source","non-renewables ressources","area with tolerable erosion","Africa"
"5","Eswatini","84.557424625","81.69838775","81.12756125","76.640566375","75.549819125","79.7479095","Sink","global System","CO2 emissions [tonnes per capita]","Africa"
"6","Eswatini","38.4856396866841","29.1840731070496","55.2284595300261","72.5913838120104","81.8929503916449","66.7673992673993","Sink","global System","Consumption of HCFC in ODP per capita","Africa"
"7","Eswatini",NA,NA,NA,NA,NA,"88.125","Sink","critical ecosystems","Proportion of surface water in good chemical status","Africa"
"8","Eswatini","51.5362533333333","51.6299375","51.7730208333333","51.9067258333333","52.0890791666667","52.1190983333333","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Africa"
"9","Eswatini","68.8716666666667","69.6633333333333","69.03","68.4916666666667","68.1116666666667","68.1116666666667","Human health and welfare","human health","Concentrations of PM2.5","Africa"
"10","Eswatini","84.6026004328472","84.6026004328472","84.6026004328472","84.6026004328472","84.6026004328472","84.6026004328472","Source","renewable ressources","renewable ressources","Africa"
"11","Eswatini","21.3875","21.3875","21.3875","21.3875","21.3875","21.3875","Source","non-renewable ressources","non-renewable ressources","Africa"
"12","Eswatini","42.5374907200404","42.5374907200404","42.5374907200404","42.5374907200404","42.5374907200404","42.5374907200404","Source","Source","Source","Africa"
"13","Eswatini","57.0460040401753","48.8292097091903","66.9369123374042","74.5885029297243","78.6574700184374","72.9695862282837","Sink","global System","global System","Africa"
"14","Eswatini",NA,NA,NA,NA,NA,"88.125","Sink","critical ecosystems","critical ecosystems","Africa"
"15","Eswatini","57.0460040401753","48.8292097091903","66.9369123374042","74.5885029297243","78.6574700184374","80.1900541611458","Sink","Sink","Sink","Africa"
"16","Eswatini","51.5362533333333","51.6299375","51.7730208333333","51.9067258333333","52.0890791666667","52.1190983333333","Life support","ecosystem health","ecosystem health","Africa"
"17","Eswatini","51.5362533333333","51.6299375","51.7730208333333","51.9067258333333","52.0890791666667","52.1190983333333","Life support","Life support","Life support","Africa"
"18","Eswatini","68.8716666666667","69.6633333333333","69.03","68.4916666666667","68.1116666666667","68.1116666666667","Human health and welfare","human health","human health","Africa"
"19","Eswatini",NA,NA,NA,NA,NA,NA,"Human health and welfare","landscape and amenity","landscape and amenitys","Africa"
"20","Eswatini","68.8716666666667","69.6633333333333","69.03","68.4916666666667","68.1116666666667","68.1116666666667","Human health and welfare","Human health and welfare","Human health and welfare","Africa"
"21","Eswatini","54.1735920154358","52.2804543631163","56.4800055179627","57.9530479450439","58.6975544085824","58.9899046028672","9","SESI","SESI","Africa"
