"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Papua New Guinea","9.900211e+01","9.890729e+01","9.881495e+01","9.872289e+01","9.863083e+01","9.853876e+01","Source","renewable ressources","state of forest reccources","Oceania","100","%"
"2","Papua New Guinea","82.61000","82.61000","77.55000","77.55000","77.55000","77.55000","Source","renewable ressources","Proportion of fish stocks not overexploited","Oceania","100","% Sus fish stock"
"3","Papua New Guinea","   0.13","   0.13","   0.13","   0.13","   0.13","   0.13","Source","renewable ressources","Surfacewater Stress","Oceania","25","% of stress"
"4","Papua New Guinea",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","Oceania","25","%"
"5","Papua New Guinea"," 1.44"," 1.44"," 1.44"," 1.44"," 1.44"," 1.44","Source","non-renewables ressources","area with tolerable erosion","Oceania","2","Tonnes/hectare/year"
"6","Papua New Guinea"," 1.2138673"," 1.2459248"," 1.1752673"," 1.1544046"," 1.1779182"," 1.3120298","Sink","global System","CO2 emissions [tonnes per capita]","Oceania","2.88","tonnes per year per capita"
"7","Papua New Guinea","    2.32","    2.15","    2.09","    1.87","    1.28","    1.07","Sink","global System","Consumption of HCFC in ODP per capita","Oceania"," 0.0250","0.5% compare to 2007 in CO2-eq tonnes"
"8","Papua New Guinea","98.08236","98.04243","98.00232","97.95880","97.92408","97.88328","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Oceania","100","%"
"9","Papua New Guinea","86.03","86.07","84.23","83.05","81.23","85.38","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Oceania","100","%"
"10","Papua New Guinea"," 8.97"," 8.69"," 8.87"," 8.93"," 8.89"," 8.89","Human health and welfare","human health","Concentrations of PM2.5","Oceania","5","µg/m3"
