"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Dominica","9.561379e+01","9.561379e+01","9.561379e+01","9.561379e+01","9.561379e+01","9.561379e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Dominica","60.34000","60.34000","61.40000","61.40000","61.40000","61.40000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Dominica","  10.00","  10.00","  10.00","  10.00","  10.00","  10.00","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Dominica",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","America","25","%"
"5","Dominica"," 2.71"," 2.71"," 2.71"," 2.71"," 2.71"," 2.71","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Dominica"," 7.0553941"," 7.2087518"," 3.9128386"," 4.2075369"," 4.0743748"," 3.5351815","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Dominica","    0.13","    0.13","    0.13","    0.16","    0.13","    0.01","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0000","0.5% compare to 2007 in CO2-eq tonnes"
"8","Dominica","90.22957","90.09299","89.98148","89.88097","89.78078","89.75855","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"9","Dominica","82.61","82.87","77.28","81.90","84.12","84.67","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"10","Dominica"," 8.81"," 8.88"," 9.23"," 8.75"," 8.22"," 8.22","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"11","Dominica","50.00000","50.00000","50.00000","50.00000","50.00000","50.00000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
