"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Honduras","9.278009e+01","9.248182e+01","9.218125e+01","9.188054e+01","9.157983e+01","9.127912e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Honduras","73.50500","73.50500","74.03500","74.03500","74.03500","74.03500","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Honduras","   4.62","   4.62","   4.62","   4.62","   4.62","   4.62","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Honduras","4.102564e-01","4.102564e-01","4.102564e-01","4.102564e-01","4.102564e-01","4.102564e-01","Source","renewable ressources","Groundwater stress","America","25","%"
"5","Honduras","10.95","10.95","10.95","10.95","10.95","10.95","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Honduras"," 2.3542067"," 2.2899005"," 2.2353315"," 2.3015342"," 2.2882619"," 2.1174966","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Honduras","   10.85","   11.00","   10.88","    8.89","    9.90","    7.40","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0860","0.5% compare to 2007 in CO2-eq tonnes"
"8","Honduras","72.00612","71.72346","71.41727","71.04830","70.64123","70.30146","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"9","Honduras","86.38","86.14","85.97","85.78","85.59","85.37","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"10","Honduras","23.07","22.63","21.07","20.03","18.93","18.93","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"11","Honduras"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
