"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Montenegro",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Montenegro","37.84000","37.84000","37.50000","37.50000","37.50000","37.50000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Montenegro"," 7.61"," 7.61"," 7.61"," 7.61"," 7.61"," 7.61","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"4","Montenegro","    0.67","    0.62","    0.19","    0.17","    0.05","    0.13","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 0.0035","0.5% compare to 2007 in CO2-eq tonnes"
"5","Montenegro","100.00","100.00","100.00","100.00","100.00"," 88.80","Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe","100","%"
"6","Montenegro","  0.0","  0.0","  0.0","  0.0","  0.0","100.0","Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe","100","%"
"7","Montenegro","63.79633","64.29340","64.71336","65.25978","65.69757","66.02158","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"8","Montenegro","64.74","63.04","63.45","62.55","61.39","61.30","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
"9","Montenegro","22.50","21.48","22.66","23.35","19.30","19.30","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"10","Montenegro"," 91.87298"," 92.49446"," 93.11635"," 93.71333"," 94.30558"," 94.35275","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
"11","Montenegro","25.00000","25.00000","25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Europe","100","% Good status"
