"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Mongolia","9.885040e+01","9.884273e+01","9.883506e+01","9.882739e+01","9.881972e+01","9.881205e+01","Source","renewable ressources","state of forest reccources","Asia","100","%"
"2","Mongolia","   3.15","   3.40","   3.40","   3.40","   3.40","   3.40","Source","renewable ressources","Surfacewater Stress","Asia","25","% of stress"
"3","Mongolia","5.737705e+00","6.229508e+00","6.229508e+00","6.229508e+00","6.229508e+00","6.229508e+00","Source","renewable ressources","Groundwater stress","Asia","25","%"
"4","Mongolia"," 1.43"," 1.43"," 1.43"," 1.43"," 1.43"," 1.43","Source","non-renewables ressources","area with tolerable erosion","Asia","2","Tonnes/hectare/year"
"5","Mongolia","15.7888349","17.7806917","19.3337795","19.8988313","20.7394836","21.0416483","Sink","global System","CO2 emissions [tonnes per capita]","Asia","2.88","tonnes per year per capita"
"6","Mongolia","    0.64","    0.45","    0.59","    0.69","    0.74","    0.02","Sink","global System","Consumption of HCFC in ODP per capita","Asia"," 0.0080","0.5% compare to 2007 in CO2-eq tonnes"
"7","Mongolia","49.20559","49.37932","49.52121","49.63852","49.73584","49.81141","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Asia","100","%"
"8","Mongolia","47.79","47.50","45.50","44.04","41.30","41.30","Human health and welfare","human health","Concentrations of PM2.5","Asia","5","µg/m3"
"9","Mongolia"," 76.06872"," 76.55067"," 77.03102"," 77.51716"," 78.00867"," 78.50515","Human health and welfare","human health","Drinking water contamination","Asia","100","% without E.coli"
"10","Mongolia","50.00000","50.00000","50.00000","50.00000","50.00000","50.00000","Human health and welfare","landscape and amenity","status of world heritage sites","Asia","100","% Good status"
