"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Ecuador","8.815270e+01","8.771053e+01","8.726837e+01","8.682689e+01","8.638472e+01","8.594256e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Ecuador","85.71000","85.71000","83.87000","83.87000","83.87000","83.87000","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Ecuador","   6.78","   6.78","   6.78","   6.78","   6.78","   6.78","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Ecuador",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","America","25","%"
"5","Ecuador"," 5.32"," 5.32"," 5.32"," 5.32"," 5.32"," 5.32","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Ecuador"," 4.4378021"," 4.3176749"," 4.1470336"," 4.1287566"," 4.0556147"," 3.7020410","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Ecuador","   20.10","   18.26","   18.13","   15.48","   14.01","   13.48","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0000","0.5% compare to 2007 in CO2-eq tonnes"
"8","Ecuador","80.03772","79.93377","79.84308","79.75389","79.65423","79.46619","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"9","Ecuador","76.97","77.14","76.92","76.80","76.75","76.59","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"10","Ecuador","17.73","17.17","15.84","16.38","16.55","16.55","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"11","Ecuador"," 65.37367"," 65.83156"," 66.18117"," 66.39470"," 66.60986"," 66.82666","Human health and welfare","human health","Drinking water contamination","America","100","% without E.coli"
"12","Ecuador","25.00000","25.00000","37.50000","37.50000","37.50000","37.50000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
