"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Cyprus","1.065059e+02","1.064443e+02","1.064319e+02","1.064196e+02","1.064073e+02","1.063949e+02","Source","renewable ressources","state of forest reccources","Europe","100","%"
"2","Cyprus","37.84000","37.84000","37.50000","37.50000","37.50000","37.50000","Source","renewable ressources","Proportion of fish stocks not overexploited","Europe","100","% Sus fish stock"
"3","Cyprus","  31.71","  29.80","  29.52","  28.29","  31.57","  37.59","Source","renewable ressources","Surfacewater Stress","Europe","25","% of stress"
"4","Cyprus","3.658537e+01","3.902439e+01","3.902439e+01","3.902439e+01","3.414634e+01","3.902439e+01","Source","renewable ressources","Groundwater stress","Europe","25","%"
"5","Cyprus"," 1.58"," 1.58"," 1.58"," 1.58"," 1.58"," 1.58","Source","non-renewables ressources","area with tolerable erosion","Europe","2","Tonnes/hectare/year"
"6","Cyprus"," 7.0492063"," 7.3816045"," 7.4678638"," 7.3190265"," 7.2924059"," 6.5898496","Sink","global System","CO2 emissions [tonnes per capita]","Europe","2.88","tonnes per year per capita"
"7","Cyprus","  -53.48","  -37.31","  -26.70","  -40.28","  -25.00","  -28.45","Sink","global System","Consumption of HCFC in ODP per capita","Europe"," 5.4370","0.5% compare to 2007 in CO2-eq tonnes"
"8","Cyprus"," 97.15"," 97.15"," 97.15"," 97.15"," 97.15"," 97.05","Sink","critical ecosystems","Proportion of surface water in good chemical status","Europe","100","%"
"9","Cyprus"," 12.5"," 12.5"," 12.5"," 12.5"," 12.5","  9.1","Sink","critical ecosystems","Proportion of ground water in good chemical status","Europe","100","%"
"10","Cyprus",NA,NA,NA,NA,NA,NA,"Life support","ecosystem health","Terrestrial habitats in favourable conservation status","Europe","100","%"
"11","Cyprus","67.84","66.02","65.89","65.77","66.97","64.84","Life support","ecosystem health","Aquatic habitats in favourable conservation status","Europe","100","%"
"12","Cyprus","15.13","13.67","14.60","15.38","14.52","14.52","Human health and welfare","human health","Concentrations of PM2.5","Europe","5","µg/m3"
"13","Cyprus"," 99.16560"," 99.45950"," 99.75333"," 99.76518"," 99.76519"," 99.76517","Human health and welfare","human health","Drinking water contamination","Europe","100","% without E.coli"
