"","Country","X2015","X2016","X2017","X2018","X2019","X2020","Function","Subfunction","Indicator","Continent","ideal_state","unit"
"1","Panama","9.303043e+01","9.278190e+01","9.253314e+01","9.228461e+01","9.203585e+01","9.178732e+01","Source","renewable ressources","state of forest reccources","America","100","%"
"2","Panama","73.50500","73.50500","74.03500","74.03500","74.03500","74.03500","Source","renewable ressources","Proportion of fish stocks not overexploited","America","100","% Sus fish stock"
"3","Panama","   0.93","   0.90","   0.90","   0.90","   0.90","   0.90","Source","renewable ressources","Surfacewater Stress","America","25","% of stress"
"4","Panama",NA,NA,NA,NA,NA,NA,"Source","renewable ressources","Groundwater stress","America","25","%"
"5","Panama"," 8.89"," 8.89"," 8.89"," 8.89"," 8.89"," 8.89","Source","non-renewables ressources","area with tolerable erosion","America","2","Tonnes/hectare/year"
"6","Panama"," 4.2765752"," 4.2476539"," 4.0596698"," 3.9818799"," 4.6790569"," 4.1500900","Sink","global System","CO2 emissions [tonnes per capita]","America","2.88","tonnes per year per capita"
"7","Panama","   17.53","   18.35","   16.53","   16.34","   14.36","   11.30","Sink","global System","Consumption of HCFC in ODP per capita","America"," 0.0755","0.5% compare to 2007 in CO2-eq tonnes"
"8","Panama",NA,NA,NA,NA,NA," 81.80","Sink","critical ecosystems","Proportion of surface water in good chemical status","America","100","%"
"9","Panama","77.10069","77.04449","76.82557","76.67725","76.44763","76.34201","Life support","ecosystem health","Terrestrial habitats in favourable conservation status","America","100","%"
"10","Panama","85.67","83.15","82.35","83.48","84.92","83.49","Life support","ecosystem health","Aquatic habitats in favourable conservation status","America","100","%"
"11","Panama","14.87","14.04","13.38","12.37","11.78","11.78","Human health and welfare","human health","Concentrations of PM2.5","America","5","µg/m3"
"12","Panama","25.00000","25.00000","25.00000","25.00000","25.00000","25.00000","Human health and welfare","landscape and amenity","status of world heritage sites","America","100","% Good status"
